Date,Open,High,Low,Close,Volume
03-08-04,1106.619995,1106.619995,1099.26001,1099.689941,1338300000
04-08-04,1099.689941,1102.449951,1092.400024,1098.630005,1369200000
05-08-04,1098.630005,1098.790039,1079.97998,1080.699951,1397400000
06-08-04,1080.699951,1080.699951,1062.22998,1063.969971,1521000000
09-08-04,1063.969971,1069.459961,1063.969971,1065.219971,1086000000
10-08-04,1065.219971,1079.040039,1065.219971,1079.040039,1245600000
11-08-04,1079.040039,1079.040039,1065.920044,1075.790039,1410400000
12-08-04,1075.790039,1075.790039,1062.819946,1063.22998,1405100000
13-08-04,1063.22998,1067.579956,1060.719971,1064.800049,1175100000
16-08-04,1064.800049,1080.660034,1064.800049,1079.339966,1206200000
17-08-04,1079.339966,1086.780029,1079.339966,1081.709961,1267800000
18-08-04,1081.709961,1095.170044,1078.930054,1095.170044,1282500000
19-08-04,1095.170044,1095.170044,1086.280029,1091.22998,1249400000
20-08-04,1091.22998,1100.26001,1089.569946,1098.349976,1199900000
23-08-04,1098.349976,1101.400024,1094.72998,1095.680054,1021900000
24-08-04,1095.680054,1100.939941,1092.819946,1096.189941,1092500000
25-08-04,1096.189941,1106.290039,1093.23999,1104.959961,1192200000
26-08-04,1104.959961,1106.780029,1102.459961,1105.089966,1023600000
27-08-04,1105.089966,1109.680054,1104.619995,1107.77002,845400000
30-08-04,1107.77002,1107.77002,1099.150024,1099.150024,843100000
31-08-04,1099.150024,1104.23999,1094.719971,1104.23999,1138200000
01-09-04,1104.23999,1109.23999,1099.180054,1105.910034,1142100000
02-09-04,1105.910034,1119.109985,1105.599976,1118.310059,1118400000
03-09-04,1118.310059,1120.800049,1113.569946,1113.630005,924170000
07-09-04,1113.630005,1124.079956,1113.630005,1121.300049,1214400000
08-09-04,1121.300049,1123.050049,1116.27002,1116.27002,1246300000
09-09-04,1116.27002,1121.300049,1113.619995,1118.380005,1371300000
10-09-04,1118.380005,1125.26001,1114.390015,1123.920044,1261200000
13-09-04,1123.920044,1129.780029,1123.349976,1125.819946,1299800000
14-09-04,1125.819946,1129.459961,1124.719971,1128.329956,1204500000
15-09-04,1128.329956,1128.329956,1119.819946,1120.369995,1256000000
16-09-04,1120.369995,1126.060059,1120.369995,1123.5,1113900000
17-09-04,1123.5,1130.140015,1123.5,1128.550049,1422600000
20-09-04,1128.550049,1128.550049,1120.339966,1122.199951,1197600000
21-09-04,1122.199951,1131.540039,1122.199951,1129.300049,1325000000
22-09-04,1129.300049,1129.300049,1112.670044,1113.560059,1379900000
23-09-04,1113.560059,1113.609985,1108.050049,1108.359985,1286300000
24-09-04,1108.359985,1113.810059,1108.359985,1110.109985,1255400000
27-09-04,1110.109985,1110.109985,1103.23999,1103.52002,1263500000
28-09-04,1103.52002,1111.77002,1101.290039,1110.060059,1396600000
29-09-04,1110.060059,1114.800049,1107.420044,1114.800049,1402900000
30-09-04,1114.800049,1116.310059,1109.680054,1114.579956,1748000000
01-10-04,1114.579956,1131.640015,1114.579956,1131.5,1582200000
04-10-04,1131.5,1140.130005,1131.5,1135.170044,1534000000
05-10-04,1135.170044,1137.869995,1132.030029,1134.47998,1418400000
06-10-04,1134.47998,1142.050049,1132.939941,1142.050049,1416700000
07-10-04,1142.050049,1142.050049,1130.5,1130.650024,1447500000
08-10-04,1130.650024,1132.920044,1120.189941,1122.140015,1291600000
11-10-04,1122.140015,1126.199951,1122.140015,1124.390015,943800000
12-10-04,1124.390015,1124.390015,1115.77002,1121.839966,1320100000
13-10-04,1121.839966,1127.01001,1109.630005,1113.650024,1546200000
14-10-04,1113.650024,1114.959961,1102.060059,1103.290039,1489500000
15-10-04,1103.290039,1113.170044,1102.140015,1108.199951,1645100000
18-10-04,1108.199951,1114.459961,1103.329956,1114.02002,1373300000
19-10-04,1114.02002,1117.959961,1103.150024,1103.22998,1737500000
20-10-04,1103.22998,1104.089966,1094.25,1103.660034,1685700000
21-10-04,1103.660034,1108.869995,1098.469971,1106.48999,1673000000
22-10-04,1106.48999,1108.140015,1095.469971,1095.73999,1469600000
25-10-04,1095.73999,1096.810059,1090.290039,1094.800049,1380500000
26-10-04,1094.810059,1111.099976,1094.810059,1111.089966,1685400000
27-10-04,1111.089966,1126.290039,1107.430054,1125.400024,1741900000
28-10-04,1125.339966,1130.670044,1120.599976,1127.439941,1628200000
29-10-04,1127.439941,1131.400024,1124.619995,1130.199951,1500800000
01-11-04,1130.199951,1133.410034,1127.599976,1130.51001,1395900000
02-11-04,1130.51001,1140.47998,1128.119995,1130.560059,1659000000
03-11-04,1130.540039,1147.569946,1130.540039,1143.199951,1767500000
04-11-04,1143.199951,1161.670044,1142.339966,1161.670044,1782700000
05-11-04,1161.670044,1170.869995,1160.660034,1166.170044,1724400000
08-11-04,1166.170044,1166.77002,1162.319946,1164.890015,1358700000
09-11-04,1164.890015,1168.959961,1162.47998,1164.079956,1450800000
10-11-04,1164.079956,1169.25,1162.51001,1162.910034,1504300000
11-11-04,1162.910034,1174.800049,1162.910034,1173.47998,1393000000
12-11-04,1173.47998,1184.170044,1171.430054,1184.170044,1531600000
15-11-04,1184.170044,1184.47998,1179.849976,1183.810059,1453300000
16-11-04,1183.810059,1183.810059,1175.319946,1175.430054,1364400000
17-11-04,1175.430054,1188.459961,1175.430054,1181.939941,1684200000
18-11-04,1181.939941,1184.900024,1180.150024,1183.550049,1456700000
19-11-04,1183.550049,1184,1169.189941,1170.339966,1526600000
22-11-04,1170.339966,1178.180054,1167.890015,1177.23999,1392700000
23-11-04,1177.23999,1179.52002,1171.410034,1176.939941,1428300000
24-11-04,1176.939941,1182.459961,1176.939941,1181.76001,1149600000
26-11-04,1181.76001,1186.619995,1181.079956,1182.650024,504580000
29-11-04,1182.650024,1186.939941,1172.369995,1178.569946,1378500000
30-11-04,1178.569946,1178.660034,1173.810059,1173.819946,1553500000
01-12-04,1173.780029,1191.369995,1173.780029,1191.369995,1772800000
02-12-04,1191.369995,1194.800049,1186.719971,1190.329956,1774900000
03-12-04,1190.329956,1197.459961,1187.709961,1191.170044,1566700000
06-12-04,1191.170044,1192.410034,1185.180054,1190.25,1354400000
07-12-04,1190.25,1192.170044,1177.069946,1177.069946,1533900000
08-12-04,1177.069946,1184.050049,1177.069946,1182.810059,1525200000
09-12-04,1182.810059,1190.51001,1173.790039,1189.23999,1624700000
10-12-04,1189.23999,1191.449951,1185.23999,1188,1443700000
13-12-04,1188,1198.73999,1188,1198.680054,1436100000
14-12-04,1198.680054,1205.290039,1197.839966,1203.380005,1544400000
15-12-04,1203.380005,1206.609985,1199.439941,1205.719971,1695800000
16-12-04,1205.719971,1207.969971,1198.410034,1203.209961,1793900000
17-12-04,1203.209961,1203.209961,1193.48999,1194.199951,2335000000
20-12-04,1194.199951,1203.430054,1193.359985,1194.650024,1422800000
21-12-04,1194.650024,1205.930054,1194.650024,1205.449951,1483700000
22-12-04,1205.449951,1211.420044,1203.849976,1209.569946,1390800000
23-12-04,1209.569946,1213.660034,1208.709961,1210.130005,956100000
27-12-04,1210.130005,1214.130005,1204.920044,1204.920044,922000000
28-12-04,1204.920044,1213.540039,1204.920044,1213.540039,983000000
29-12-04,1213.540039,1213.849976,1210.949951,1213.449951,925900000
30-12-04,1213.449951,1216.469971,1213.410034,1213.550049,829800000
31-12-04,1213.550049,1217.329956,1211.650024,1211.920044,786900000
03-01-05,1211.920044,1217.800049,1200.319946,1202.079956,1510800000
04-01-05,1202.079956,1205.839966,1185.390015,1188.050049,1721000000
05-01-05,1188.050049,1192.72998,1183.719971,1183.73999,1738900000
06-01-05,1183.73999,1191.630005,1183.27002,1187.890015,1569100000
07-01-05,1187.890015,1192.199951,1182.160034,1186.189941,1477900000
10-01-05,1186.189941,1194.780029,1184.800049,1190.25,1490400000
11-01-05,1190.25,1190.25,1180.430054,1182.98999,1488800000
12-01-05,1182.98999,1187.920044,1175.640015,1187.699951,1562100000
13-01-05,1187.699951,1187.699951,1175.810059,1177.449951,1510300000
14-01-05,1177.449951,1185.209961,1177.449951,1184.52002,1335400000
18-01-05,1184.52002,1195.97998,1180.099976,1195.97998,1596800000
19-01-05,1195.97998,1195.97998,1184.410034,1184.630005,1498700000
20-01-05,1184.630005,1184.630005,1173.420044,1175.410034,1692000000
21-01-05,1175.410034,1179.449951,1167.819946,1167.869995,1643500000
24-01-05,1167.869995,1173.030029,1163.75,1163.75,1494600000
25-01-05,1163.75,1174.300049,1163.75,1168.410034,1610400000
26-01-05,1168.410034,1175.959961,1168.410034,1174.069946,1635900000
27-01-05,1174.069946,1177.5,1170.150024,1174.550049,1600600000
28-01-05,1174.550049,1175.609985,1166.25,1171.359985,1641800000
31-01-05,1171.359985,1182.069946,1171.359985,1181.27002,1679800000
01-02-05,1181.27002,1190.390015,1180.949951,1189.410034,1681980000
02-02-05,1189.410034,1195.25,1188.920044,1193.189941,1561740000
03-02-05,1193.189941,1193.189941,1185.640015,1189.890015,1554460000
04-02-05,1189.890015,1203.469971,1189.670044,1203.030029,1648160000
07-02-05,1203.030029,1204.150024,1199.27002,1201.719971,1347270000
08-02-05,1201.719971,1205.109985,1200.160034,1202.300049,1416170000
09-02-05,1202.300049,1203.829956,1191.540039,1191.98999,1511040000
10-02-05,1191.98999,1198.75,1191.540039,1197.01001,1491670000
11-02-05,1197.01001,1208.380005,1193.280029,1205.300049,1562300000
14-02-05,1205.300049,1206.930054,1203.589966,1206.140015,1290180000
15-02-05,1206.140015,1212.439941,1205.52002,1210.119995,1527080000
16-02-05,1210.119995,1212.439941,1205.060059,1210.339966,1490100000
17-02-05,1210.339966,1211.329956,1200.73999,1200.75,1580120000
18-02-05,1200.75,1202.920044,1197.349976,1201.589966,1551200000
22-02-05,1201.589966,1202.47998,1184.160034,1184.160034,1744940000
23-02-05,1184.160034,1193.52002,1184.160034,1190.800049,1501090000
24-02-05,1190.800049,1200.420044,1187.800049,1200.199951,1518750000
25-02-05,1200.199951,1212.150024,1199.609985,1211.369995,1523680000
28-02-05,1211.369995,1211.369995,1198.130005,1203.599976,1795480000
01-03-05,1203.599976,1212.25,1203.599976,1210.410034,1708060000
02-03-05,1210.410034,1215.790039,1204.219971,1210.079956,1568540000
03-03-05,1210.079956,1215.719971,1204.449951,1210.469971,1616240000
04-03-05,1210.469971,1224.76001,1210.469971,1222.119995,1636820000
07-03-05,1222.119995,1229.109985,1222.119995,1225.310059,1488830000
08-03-05,1225.310059,1225.689941,1218.569946,1219.430054,1523090000
09-03-05,1219.430054,1219.430054,1206.660034,1207.01001,1704970000
10-03-05,1207.01001,1211.22998,1201.410034,1209.25,1604020000
11-03-05,1209.25,1213.040039,1198.150024,1200.079956,1449820000
14-03-05,1200.079956,1206.829956,1199.51001,1206.829956,1437430000
15-03-05,1206.829956,1210.540039,1197.75,1197.75,1513530000
16-03-05,1197.75,1197.75,1185.609985,1188.069946,1653190000
17-03-05,1188.069946,1193.280029,1186.339966,1190.209961,1581930000
18-03-05,1190.209961,1191.97998,1182.780029,1189.650024,2344370000
21-03-05,1189.650024,1189.650024,1178.819946,1183.780029,1819440000
22-03-05,1183.780029,1189.589966,1171.630005,1171.709961,2114470000
23-03-05,1171.709961,1176.26001,1168.699951,1172.530029,2246870000
24-03-05,1172.530029,1180.109985,1171.420044,1171.420044,1721720000
28-03-05,1171.420044,1179.910034,1171.420044,1174.280029,1746220000
29-03-05,1174.280029,1179.390015,1163.689941,1165.359985,2223250000
30-03-05,1165.359985,1181.540039,1165.359985,1181.410034,2097110000
31-03-05,1181.410034,1184.530029,1179.48999,1180.589966,2214230000
01-04-05,1180.589966,1189.800049,1169.910034,1172.920044,2168690000
04-04-05,1172.790039,1178.609985,1167.719971,1176.119995,2079770000
05-04-05,1176.119995,1183.560059,1176.119995,1181.390015,1870800000
06-04-05,1181.390015,1189.339966,1181.390015,1184.069946,1797400000
07-04-05,1184.069946,1191.880005,1183.810059,1191.140015,1900620000
08-04-05,1191.140015,1191.75,1181.130005,1181.199951,1661330000
11-04-05,1181.199951,1184.069946,1178.689941,1181.209961,1525310000
12-04-05,1181.209961,1190.170044,1170.849976,1187.76001,1979830000
13-04-05,1187.76001,1187.76001,1171.400024,1173.790039,2049740000
14-04-05,1173.790039,1174.670044,1161.699951,1162.050049,2355040000
15-04-05,1162.050049,1162.050049,1141.920044,1142.619995,2689960000
18-04-05,1142.619995,1148.920044,1139.800049,1145.97998,2180670000
19-04-05,1145.97998,1154.670044,1145.97998,1152.780029,2142700000
20-04-05,1152.780029,1155.5,1136.150024,1137.5,2217050000
21-04-05,1137.5,1159.949951,1137.5,1159.949951,2308560000
22-04-05,1159.949951,1159.949951,1142.949951,1152.119995,2045880000
25-04-05,1152.119995,1164.050049,1152.119995,1162.099976,1795030000
26-04-05,1162.099976,1164.800049,1151.829956,1151.829956,1959740000
27-04-05,1151.73999,1159.869995,1144.420044,1156.380005,2151520000
28-04-05,1156.380005,1156.380005,1143.219971,1143.219971,2182270000
29-04-05,1143.219971,1156.969971,1139.189941,1156.849976,2362360000
02-05-05,1156.849976,1162.869995,1154.709961,1162.160034,1980040000
03-05-05,1162.160034,1166.890015,1156.709961,1161.170044,2167020000
04-05-05,1161.170044,1176.01001,1161.170044,1175.650024,2306480000
05-05-05,1175.650024,1178.619995,1166.77002,1172.630005,1997100000
06-05-05,1172.630005,1177.75,1170.5,1171.349976,1707200000
09-05-05,1171.349976,1178.869995,1169.380005,1178.839966,1857020000
10-05-05,1178.839966,1178.839966,1162.97998,1166.219971,1889660000
11-05-05,1166.219971,1171.77002,1157.709961,1171.109985,1834970000
12-05-05,1171.109985,1173.369995,1157.76001,1159.359985,1995290000
13-05-05,1159.359985,1163.75,1146.180054,1154.050049,2188590000
16-05-05,1154.050049,1165.75,1153.640015,1165.689941,1856860000
17-05-05,1165.689941,1174.349976,1159.859985,1173.800049,1887260000
18-05-05,1173.800049,1187.900024,1173.800049,1185.560059,2266320000
19-05-05,1185.560059,1191.089966,1184.48999,1191.079956,1775860000
20-05-05,1191.079956,1191.219971,1185.189941,1189.280029,1631750000
23-05-05,1189.280029,1197.439941,1188.76001,1193.859985,1681170000
24-05-05,1193.859985,1195.290039,1189.869995,1194.069946,1681000000
25-05-05,1194.069946,1194.069946,1185.959961,1190.01001,1742180000
26-05-05,1190.01001,1198.949951,1190.01001,1197.619995,1654110000
27-05-05,1197.619995,1199.560059,1195.280029,1198.780029,1381430000
31-05-05,1198.780029,1198.780029,1191.5,1191.5,1840680000
01-06-05,1191.5,1205.640015,1191.030029,1202.219971,1810100000
02-06-05,1202.27002,1204.670044,1198.420044,1204.290039,1813790000
03-06-05,1204.290039,1205.089966,1194.550049,1196.02002,1627520000
06-06-05,1196.02002,1198.780029,1192.75,1197.51001,1547120000
07-06-05,1197.51001,1208.849976,1197.26001,1197.26001,1851370000
08-06-05,1197.26001,1201.969971,1193.329956,1194.670044,1715490000
09-06-05,1194.670044,1201.859985,1191.089966,1200.930054,1824120000
10-06-05,1200.930054,1202.790039,1192.640015,1198.109985,1664180000
13-06-05,1198.109985,1206.030029,1194.51001,1200.819946,1661350000
14-06-05,1200.819946,1207.530029,1200.180054,1203.910034,1698150000
15-06-05,1203.910034,1208.079956,1198.660034,1206.579956,1840440000
16-06-05,1206.550049,1212.099976,1205.469971,1210.959961,1776040000
17-06-05,1210.930054,1219.550049,1210.930054,1216.959961,2407370000
20-06-05,1216.959961,1219.099976,1210.650024,1216.099976,1714530000
21-06-05,1216.099976,1217.130005,1211.859985,1213.609985,1720700000
22-06-05,1213.609985,1219.589966,1211.689941,1213.880005,1823250000
23-06-05,1213.880005,1216.449951,1200.719971,1200.72998,2029920000
24-06-05,1200.72998,1200.900024,1191.449951,1191.569946,2418800000
27-06-05,1191.569946,1194.329956,1188.300049,1190.689941,1738620000
28-06-05,1190.689941,1202.540039,1190.689941,1201.569946,1772410000
29-06-05,1201.569946,1204.069946,1198.699951,1199.849976,1769280000
30-06-05,1199.849976,1203.27002,1190.51001,1191.329956,2109490000
01-07-05,1191.329956,1197.890015,1191.329956,1194.439941,1593820000
05-07-05,1194.439941,1206.339966,1192.48999,1204.98999,1805820000
06-07-05,1204.98999,1206.109985,1194.780029,1194.939941,1883470000
07-07-05,1194.939941,1198.459961,1183.550049,1197.869995,1952440000
08-07-05,1197.869995,1212.72998,1197.199951,1211.859985,1900810000
11-07-05,1211.859985,1220.030029,1211.859985,1219.439941,1846300000
12-07-05,1219.439941,1225.540039,1216.599976,1222.209961,1932010000
13-07-05,1222.209961,1224.459961,1219.640015,1223.290039,1812500000
14-07-05,1223.290039,1233.160034,1223.290039,1226.5,2048710000
15-07-05,1226.5,1229.530029,1223.5,1227.920044,1716400000
18-07-05,1227.920044,1227.920044,1221.130005,1221.130005,1582100000
19-07-05,1221.130005,1230.339966,1221.130005,1229.349976,2041280000
20-07-05,1229.349976,1236.560059,1222.910034,1235.199951,2063340000
21-07-05,1235.199951,1235.829956,1224.699951,1227.040039,2129840000
22-07-05,1227.040039,1234.189941,1226.150024,1233.680054,1766990000
25-07-05,1233.680054,1238.359985,1228.150024,1229.030029,1717580000
26-07-05,1229.030029,1234.420044,1229.030029,1231.160034,1934180000
27-07-05,1231.160034,1237.640015,1230.150024,1236.790039,1945800000
28-07-05,1236.790039,1245.150024,1235.810059,1243.719971,2001680000
29-07-05,1243.719971,1245.040039,1234.180054,1234.180054,1789600000
01-08-05,1234.180054,1239.099976,1233.800049,1235.349976,1716870000
02-08-05,1235.349976,1244.689941,1235.349976,1244.119995,2043120000
03-08-05,1244.119995,1245.859985,1240.569946,1245.040039,1999980000
04-08-05,1245.040039,1245.040039,1235.150024,1235.859985,1981220000
05-08-05,1235.859985,1235.859985,1225.619995,1226.420044,1930280000
08-08-05,1226.420044,1232.280029,1222.670044,1223.130005,1804140000
09-08-05,1223.130005,1234.109985,1223.130005,1231.380005,1897520000
10-08-05,1231.380005,1242.689941,1226.579956,1229.130005,2172320000
11-08-05,1229.130005,1237.810059,1228.329956,1237.810059,1941560000
12-08-05,1237.810059,1237.810059,1225.869995,1230.390015,1709300000
15-08-05,1230.400024,1236.23999,1226.199951,1233.869995,1562880000
16-08-05,1233.869995,1233.869995,1219.050049,1219.339966,1820410000
17-08-05,1219.339966,1225.630005,1218.069946,1220.23999,1859150000
18-08-05,1220.23999,1222.640015,1215.930054,1219.02002,1808170000
19-08-05,1219.02002,1225.079956,1219.02002,1219.709961,1558790000
22-08-05,1219.709961,1228.959961,1216.469971,1221.72998,1621330000
23-08-05,1221.72998,1223.040039,1214.439941,1217.589966,1678620000
24-08-05,1217.569946,1224.150024,1209.369995,1209.589966,1930800000
25-08-05,1209.589966,1213.72998,1209.569946,1212.369995,1571110000
26-08-05,1212.400024,1212.400024,1204.22998,1205.099976,1541090000
29-08-05,1205.099976,1214.280029,1201.530029,1212.280029,1599450000
30-08-05,1212.280029,1212.280029,1201.069946,1208.410034,1916470000
31-08-05,1208.410034,1220.359985,1204.400024,1220.329956,2365510000
01-09-05,1220.329956,1227.290039,1216.180054,1221.589966,2229860000
02-09-05,1221.589966,1224.449951,1217.75,1218.02002,1640160000
06-09-05,1218.02002,1233.609985,1218.02002,1233.390015,1932090000
07-09-05,1233.390015,1237.060059,1230.930054,1236.359985,2067700000
08-09-05,1236.359985,1236.359985,1229.51001,1231.670044,1955380000
09-09-05,1231.670044,1243.130005,1231.670044,1241.47998,1992560000
12-09-05,1241.47998,1242.599976,1239.150024,1240.560059,1938050000
13-09-05,1240.569946,1240.569946,1231.199951,1231.199951,2082360000
14-09-05,1231.199951,1234.73999,1226.160034,1227.160034,1986750000
15-09-05,1227.160034,1231.880005,1224.849976,1227.72998,2079340000
16-09-05,1228.420044,1237.949951,1228.420044,1237.910034,3152470000
19-09-05,1237.910034,1237.910034,1227.650024,1231.02002,2076540000
20-09-05,1231.02002,1236.48999,1220.069946,1221.339966,2319250000
21-09-05,1221.339966,1221.52002,1209.890015,1210.199951,2548150000
22-09-05,1210.199951,1216.640015,1205.349976,1214.619995,2424720000
23-09-05,1214.619995,1218.829956,1209.800049,1215.290039,1973020000
26-09-05,1215.290039,1222.560059,1211.839966,1215.630005,2022220000
27-09-05,1215.630005,1220.170044,1211.109985,1215.660034,1976270000
28-09-05,1215.660034,1220.97998,1212.719971,1216.890015,2106980000
29-09-05,1216.890015,1228.699951,1211.540039,1227.680054,2176120000
30-09-05,1227.680054,1229.569946,1225.219971,1228.810059,2097520000
03-10-05,1228.810059,1233.339966,1225.150024,1226.699951,2097490000
04-10-05,1226.699951,1229.880005,1214.02002,1214.469971,2341420000
05-10-05,1214.469971,1214.469971,1196.25,1196.390015,2546780000
06-10-05,1196.390015,1202.140015,1181.920044,1191.48999,2792030000
07-10-05,1191.48999,1199.709961,1191.459961,1195.900024,2126080000
10-10-05,1195.900024,1196.52002,1186.119995,1187.329956,2195990000
11-10-05,1187.329956,1193.099976,1183.160034,1184.869995,2299040000
12-10-05,1184.869995,1190.02002,1173.650024,1177.680054,2491280000
13-10-05,1177.680054,1179.560059,1168.199951,1176.839966,2351150000
14-10-05,1176.839966,1187.130005,1175.439941,1186.569946,2188940000
17-10-05,1186.569946,1191.209961,1184.47998,1190.099976,2054570000
18-10-05,1190.099976,1190.099976,1178.130005,1178.140015,2197010000
19-10-05,1178.140015,1195.76001,1170.550049,1195.76001,2703590000
20-10-05,1195.76001,1197.300049,1173.300049,1177.800049,2617250000
21-10-05,1177.800049,1186.459961,1174.920044,1179.589966,2470920000
24-10-05,1179.589966,1199.390015,1179.589966,1199.380005,2197790000
25-10-05,1199.380005,1201.300049,1189.290039,1196.540039,2312470000
26-10-05,1196.540039,1204.01001,1191.380005,1191.380005,2467750000
27-10-05,1191.380005,1192.650024,1178.890015,1178.900024,2395370000
28-10-05,1178.900024,1198.410034,1178.900024,1198.410034,2379400000
31-10-05,1198.410034,1211.430054,1198.410034,1207.01001,2567470000
01-11-05,1207.01001,1207.339966,1201.660034,1202.76001,2457850000
02-11-05,1202.76001,1215.170044,1201.069946,1214.76001,2648090000
03-11-05,1214.76001,1224.699951,1214.76001,1219.939941,2716630000
04-11-05,1219.939941,1222.52002,1214.449951,1220.140015,2050510000
07-11-05,1220.140015,1224.180054,1217.290039,1222.810059,1987580000
08-11-05,1222.810059,1222.810059,1216.079956,1218.589966,1965050000
09-11-05,1218.589966,1226.589966,1216.530029,1220.650024,2214460000
10-11-05,1220.650024,1232.410034,1215.050049,1230.959961,2378460000
11-11-05,1230.959961,1235.699951,1230.719971,1234.719971,1773140000
14-11-05,1234.719971,1237.199951,1231.780029,1233.76001,1899780000
15-11-05,1233.76001,1237.939941,1226.410034,1229.01001,2359370000
16-11-05,1229.01001,1232.23999,1227.180054,1231.209961,2121580000
17-11-05,1231.209961,1242.959961,1231.209961,1242.800049,2298040000
18-11-05,1242.800049,1249.579956,1240.709961,1248.27002,2453290000
21-11-05,1248.27002,1255.890015,1246.900024,1254.849976,2117350000
22-11-05,1254.849976,1261.900024,1251.400024,1261.22998,2291420000
23-11-05,1261.22998,1270.640015,1259.51001,1265.609985,1985400000
25-11-05,1265.609985,1268.780029,1265.540039,1268.25,724940000
28-11-05,1268.25,1268.439941,1257.170044,1257.459961,2016900000
29-11-05,1257.459961,1266.180054,1257.459961,1257.47998,2268340000
30-11-05,1257.47998,1260.930054,1249.390015,1249.47998,2374690000
01-12-05,1249.47998,1266.170044,1249.47998,1264.670044,2614830000
02-12-05,1264.670044,1266.849976,1261.420044,1265.079956,2125580000
05-12-05,1265.079956,1265.079956,1258.119995,1262.089966,2325840000
06-12-05,1262.089966,1272.890015,1262.089966,1263.699951,2110740000
07-12-05,1263.699951,1264.849976,1253.02002,1257.369995,2093830000
08-12-05,1257.369995,1263.359985,1250.910034,1255.839966,2178300000
09-12-05,1255.839966,1263.079956,1254.23999,1259.369995,1896290000
12-12-05,1259.369995,1263.859985,1255.52002,1260.430054,1876550000
13-12-05,1260.430054,1272.109985,1258.560059,1267.430054,2390020000
14-12-05,1267.430054,1275.800049,1267.069946,1272.73999,2145520000
15-12-05,1272.73999,1275.170044,1267.73999,1270.939941,2180590000
16-12-05,1270.939941,1275.23999,1267.319946,1267.319946,2584190000
19-12-05,1267.319946,1270.51001,1259.280029,1259.920044,2208810000
20-12-05,1259.920044,1263.859985,1257.209961,1259.619995,1996690000
21-12-05,1259.619995,1269.369995,1259.619995,1262.790039,2065170000
22-12-05,1262.790039,1268.189941,1262.5,1268.119995,1888500000
23-12-05,1268.119995,1269.76001,1265.920044,1268.660034,1285810000
27-12-05,1268.660034,1271.829956,1256.540039,1256.540039,1540470000
28-12-05,1256.540039,1261.099976,1256.540039,1258.170044,1422360000
29-12-05,1258.170044,1260.609985,1254.180054,1254.420044,1382540000
30-12-05,1254.420044,1254.420044,1246.589966,1248.290039,1443500000
03-01-06,1248.290039,1270.219971,1245.73999,1268.800049,2554570000
04-01-06,1268.800049,1275.369995,1267.73999,1273.459961,2515330000
05-01-06,1273.459961,1276.910034,1270.300049,1273.47998,2433340000
06-01-06,1273.47998,1286.089966,1273.47998,1285.449951,2446560000
09-01-06,1285.449951,1290.780029,1284.819946,1290.150024,2301490000
10-01-06,1290.150024,1290.150024,1283.76001,1289.689941,2373080000
11-01-06,1289.719971,1294.900024,1288.119995,1294.180054,2406130000
12-01-06,1294.180054,1294.180054,1285.040039,1286.060059,2318350000
13-01-06,1286.060059,1288.959961,1282.780029,1287.609985,2206510000
17-01-06,1287.609985,1287.609985,1278.609985,1282.930054,2179970000
18-01-06,1282.930054,1282.930054,1272.079956,1277.930054,2233200000
19-01-06,1277.930054,1287.790039,1277.930054,1285.040039,2444020000
20-01-06,1285.040039,1285.040039,1260.920044,1261.48999,2845810000
23-01-06,1261.48999,1268.189941,1261.48999,1263.819946,2256070000
24-01-06,1263.819946,1271.469971,1263.819946,1266.859985,2608720000
25-01-06,1266.859985,1271.869995,1259.420044,1264.680054,2617060000
26-01-06,1264.680054,1276.439941,1264.680054,1273.829956,2856780000
27-01-06,1273.829956,1286.380005,1273.829956,1283.719971,2623620000
30-01-06,1283.719971,1287.939941,1283.51001,1285.189941,2282730000
31-01-06,1285.199951,1285.199951,1276.849976,1280.079956,2708310000
01-02-06,1280.079956,1283.329956,1277.569946,1282.459961,2589410000
02-02-06,1282.459961,1282.459961,1267.719971,1270.839966,2565300000
03-02-06,1270.839966,1270.869995,1261.02002,1264.030029,2282210000
06-02-06,1264.030029,1267.040039,1261.619995,1265.02002,2132360000
07-02-06,1265.02002,1265.780029,1253.609985,1254.780029,2366370000
08-02-06,1254.780029,1266.469971,1254.780029,1265.650024,2456860000
09-02-06,1265.650024,1274.560059,1262.800049,1263.780029,2441920000
10-02-06,1263.819946,1269.890015,1254.97998,1266.98999,2290050000
13-02-06,1266.98999,1266.98999,1258.339966,1262.859985,1850080000
14-02-06,1262.859985,1278.209961,1260.800049,1275.530029,2437940000
15-02-06,1275.530029,1281,1271.060059,1280,2317590000
16-02-06,1280,1289.390015,1280,1289.380005,2251490000
17-02-06,1289.380005,1289.469971,1284.069946,1287.23999,2128260000
21-02-06,1287.23999,1291.920044,1281.329956,1283.030029,2104320000
22-02-06,1283.030029,1294.170044,1283.030029,1292.670044,2222380000
23-02-06,1292.670044,1293.839966,1285.140015,1287.790039,2144210000
24-02-06,1287.790039,1292.109985,1285.619995,1289.430054,1933010000
27-02-06,1289.430054,1297.569946,1289.430054,1294.119995,1975320000
28-02-06,1294.119995,1294.119995,1278.660034,1280.660034,2370860000
01-03-06,1280.660034,1291.800049,1280.660034,1291.23999,2308320000
02-03-06,1291.23999,1291.23999,1283.209961,1289.140015,2494590000
03-03-06,1289.140015,1297.329956,1284.199951,1287.22998,2152950000
06-03-06,1287.22998,1288.22998,1275.670044,1278.26001,2280190000
07-03-06,1278.26001,1278.26001,1271.109985,1275.880005,2268050000
